bp	cropland_area	cropland_pressure	human_K_factor
3649	2.010000	0.000617	0.999862
3648	2.010000	0.000617	0.999862
3647	2.010000	0.000617	0.999862
3646	2.010000	0.000617	0.999862
3645	2.010000	0.000617	0.999862
3644	2.010000	0.000617	0.999862
3643	2.010000	0.000617	0.999862
3642	2.010000	0.000617	0.999862
3641	2.010000	0.000617	0.999862
3640	2.010000	0.000617	0.999862
3639	2.010000	0.000617	0.999862
3638	2.010000	0.000617	0.999862
3637	2.010000	0.000617	0.999862
3636	2.010000	0.000617	0.999862
3635	2.010000	0.000617	0.999862
3634	2.010000	0.000617	0.999862
3633	2.010000	0.000617	0.999862
3632	2.010000	0.000617	0.999862
3631	2.010000	0.000617	0.999862
3630	2.010000	0.000617	0.999862
3629	2.010000	0.000617	0.999862
3628	2.010000	0.000617	0.999862
3627	2.010000	0.000617	0.999862
3626	2.010000	0.000617	0.999862
3625	2.010000	0.000617	0.999862
3624	2.010000	0.000617	0.999862
3623	2.010000	0.000617	0.999862
3622	2.010000	0.000617	0.999862
3621	2.010000	0.000617	0.999862
3620	2.010000	0.000617	0.999862
3619	2.010000	0.000617	0.999862
3618	2.010000	0.000617	0.999862
3617	2.010000	0.000617	0.999862
3616	2.010000	0.000617	0.999862
3615	2.010000	0.000617	0.999862
3614	2.010000	0.000617	0.999862
3613	2.010000	0.000617	0.999862
3612	2.010000	0.000617	0.999862
3611	2.010000	0.000617	0.999862
3610	2.010000	0.000617	0.999862
3609	2.010000	0.000617	0.999862
3608	2.010000	0.000617	0.999862
3607	2.010000	0.000617	0.999862
3606	2.010000	0.000617	0.999862
3605	2.010000	0.000617	0.999862
3604	2.010000	0.000617	0.999862
3603	2.010000	0.000617	0.999862
3602	2.010000	0.000617	0.999862
3601	2.010000	0.000617	0.999862
3600	2.010000	0.000617	0.999862
3599	2.000500	0.000324	0.999928
3598	1.991000	0.000031	0.999993
3597	1.981500	0.000000	1.000000
3596	1.972000	0.000000	1.000000
3595	1.962500	0.000000	1.000000
3594	1.953000	0.000000	1.000000
3593	1.943500	0.000000	1.000000
3592	1.934000	0.000000	1.000000
3591	1.924500	0.000000	1.000000
3590	1.915000	0.000000	1.000000
3589	1.905500	0.000000	1.000000
3588	1.896000	0.000000	1.000000
3587	1.886500	0.000000	1.000000
3586	1.877000	0.000000	1.000000
3585	1.867500	0.000000	1.000000
3584	1.858000	0.000000	1.000000
3583	1.848500	0.000000	1.000000
3582	1.839000	0.000000	1.000000
3581	1.829500	0.000000	1.000000
3580	1.820000	0.000000	1.000000
3579	1.810500	0.000000	1.000000
3578	1.801000	0.000000	1.000000
3577	1.791500	0.000000	1.000000
3576	1.782000	0.000000	1.000000
3575	1.772500	0.000000	1.000000
3574	1.763000	0.000000	1.000000
3573	1.753500	0.000000	1.000000
3572	1.744000	0.000000	1.000000
3571	1.734500	0.000000	1.000000
3570	1.725000	0.000000	1.000000
3569	1.715500	0.000000	1.000000
3568	1.706000	0.000000	1.000000
3567	1.696500	0.000000	1.000000
3566	1.687000	0.000000	1.000000
3565	1.677500	0.000000	1.000000
3564	1.668000	0.000000	1.000000
3563	1.658500	0.000000	1.000000
3562	1.649000	0.000000	1.000000
3561	1.639500	0.000000	1.000000
3560	1.630000	0.000000	1.000000
3559	1.620500	0.000000	1.000000
3558	1.611000	0.000000	1.000000
3557	1.601500	0.000000	1.000000
3556	1.592000	0.000000	1.000000
3555	1.582500	0.000000	1.000000
3554	1.573000	0.000000	1.000000
3553	1.563500	0.000000	1.000000
3552	1.554000	0.000000	1.000000
3551	1.544500	0.000000	1.000000
3550	1.535000	0.000000	1.000000
3549	1.525500	0.000000	1.000000
3548	1.516000	0.000000	1.000000
3547	1.506500	0.000000	1.000000
3546	1.497000	0.000000	1.000000
3545	1.487500	0.000000	1.000000
3544	1.478000	0.000000	1.000000
3543	1.468500	0.000000	1.000000
3542	1.459000	0.000000	1.000000
3541	1.449500	0.000000	1.000000
3540	1.440000	0.000000	1.000000
3539	1.430500	0.000000	1.000000
3538	1.421000	0.000000	1.000000
3537	1.411500	0.000000	1.000000
3536	1.402000	0.000000	1.000000
3535	1.392500	0.000000	1.000000
3534	1.383000	0.000000	1.000000
3533	1.373500	0.000000	1.000000
3532	1.364000	0.000000	1.000000
3531	1.354500	0.000000	1.000000
3530	1.345000	0.000000	1.000000
3529	1.335500	0.000000	1.000000
3528	1.326000	0.000000	1.000000
3527	1.316500	0.000000	1.000000
3526	1.307000	0.000000	1.000000
3525	1.297500	0.000000	1.000000
3524	1.288000	0.000000	1.000000
3523	1.278500	0.000000	1.000000
3522	1.269000	0.000000	1.000000
3521	1.259500	0.000000	1.000000
3520	1.250000	0.000000	1.000000
3519	1.240500	0.000000	1.000000
3518	1.231000	0.000000	1.000000
3517	1.221500	0.000000	1.000000
3516	1.212000	0.000000	1.000000
3515	1.202500	0.000000	1.000000
3514	1.193000	0.000000	1.000000
3513	1.183500	0.000000	1.000000
3512	1.174000	0.000000	1.000000
3511	1.164500	0.000000	1.000000
3510	1.155000	0.000000	1.000000
3509	1.145500	0.000000	1.000000
3508	1.136000	0.000000	1.000000
3507	1.126500	0.000000	1.000000
3506	1.117000	0.000000	1.000000
3505	1.107500	0.000000	1.000000
3504	1.098000	0.000000	1.000000
3503	1.088500	0.000000	1.000000
3502	1.079000	0.000000	1.000000
3501	1.069500	0.000000	1.000000
3500	1.060000	0.000000	1.000000
3499	1.050500	0.000000	1.000000
3498	1.041000	0.000000	1.000000
3497	1.031500	0.000000	1.000000
3496	1.022000	0.000000	1.000000
3495	1.012500	0.000000	1.000000
3494	1.003000	0.000000	1.000000
3493	0.993500	0.000000	1.000000
3492	0.984000	0.000000	1.000000
3491	0.974500	0.000000	1.000000
3490	0.965000	0.000000	1.000000
3489	0.955500	0.000000	1.000000
3488	0.946000	0.000000	1.000000
3487	0.936500	0.000000	1.000000
3486	0.927000	0.000000	1.000000
3485	0.917500	0.000000	1.000000
3484	0.908000	0.000000	1.000000
3483	0.898500	0.000000	1.000000
3482	0.889000	0.000000	1.000000
3481	0.879500	0.000000	1.000000
3480	0.870000	0.000000	1.000000
3479	0.860500	0.000000	1.000000
3478	0.851000	0.000000	1.000000
3477	0.841500	0.000000	1.000000
3476	0.832000	0.000000	1.000000
3475	0.822500	0.000000	1.000000
3474	0.813000	0.000000	1.000000
3473	0.803500	0.000000	1.000000
3472	0.794000	0.000000	1.000000
3471	0.784500	0.000000	1.000000
3470	0.775000	0.000000	1.000000
3469	0.765500	0.000000	1.000000
3468	0.756000	0.000000	1.000000
3467	0.746500	0.000000	1.000000
3466	0.737000	0.000000	1.000000
3465	0.727500	0.000000	1.000000
3464	0.718000	0.000000	1.000000
3463	0.708500	0.000000	1.000000
3462	0.699000	0.000000	1.000000
3461	0.689500	0.000000	1.000000
3460	0.680000	0.000000	1.000000
3459	0.670500	0.000000	1.000000
3458	0.661000	0.000000	1.000000
3457	0.651500	0.000000	1.000000
3456	0.642000	0.000000	1.000000
3455	0.632500	0.000000	1.000000
3454	0.623000	0.000000	1.000000
3453	0.613500	0.000000	1.000000
3452	0.604000	0.000000	1.000000
3451	0.594500	0.000000	1.000000
3450	0.585000	0.000000	1.000000
3449	0.575500	0.000000	1.000000
3448	0.566000	0.000000	1.000000
3447	0.556500	0.000000	1.000000
3446	0.547000	0.000000	1.000000
3445	0.537500	0.000000	1.000000
3444	0.528000	0.000000	1.000000
3443	0.518500	0.000000	1.000000
3442	0.509000	0.000000	1.000000
3441	0.499500	0.000000	1.000000
3440	0.490000	0.000000	1.000000
3439	0.480500	0.000000	1.000000
3438	0.471000	0.000000	1.000000
3437	0.461500	0.000000	1.000000
3436	0.452000	0.000000	1.000000
3435	0.442500	0.000000	1.000000
3434	0.433000	0.000000	1.000000
3433	0.423500	0.000000	1.000000
3432	0.414000	0.000000	1.000000
3431	0.404500	0.000000	1.000000
3430	0.395000	0.000000	1.000000
3429	0.385500	0.000000	1.000000
3428	0.376000	0.000000	1.000000
3427	0.366500	0.000000	1.000000
3426	0.357000	0.000000	1.000000
3425	0.347500	0.000000	1.000000
3424	0.338000	0.000000	1.000000
3423	0.328500	0.000000	1.000000
3422	0.319000	0.000000	1.000000
3421	0.309500	0.000000	1.000000
3420	0.300000	0.000000	1.000000
3419	0.290500	0.000000	1.000000
3418	0.281000	0.000000	1.000000
3417	0.271500	0.000000	1.000000
3416	0.262000	0.000000	1.000000
3415	0.252500	0.000000	1.000000
3414	0.243000	0.000000	1.000000
3413	0.233500	0.000000	1.000000
3412	0.224000	0.000000	1.000000
3411	0.214500	0.000000	1.000000
3410	0.205000	0.000000	1.000000
3409	0.195500	0.000000	1.000000
3408	0.186000	0.000000	1.000000
3407	0.176500	0.000000	1.000000
3406	0.167000	0.000000	1.000000
3405	0.157500	0.000000	1.000000
3404	0.148000	0.000000	1.000000
3403	0.138500	0.000000	1.000000
3402	0.129000	0.000000	1.000000
3401	0.119500	0.000000	1.000000
3400	0.110000	0.000000	1.000000
3399	0.110000	0.000000	1.000000
3398	0.110000	0.000000	1.000000
3397	0.110000	0.000000	1.000000
3396	0.110000	0.000000	1.000000
3395	0.110000	0.000000	1.000000
3394	0.110000	0.000000	1.000000
3393	0.110000	0.000000	1.000000
3392	0.110000	0.000000	1.000000
3391	0.110000	0.000000	1.000000
3390	0.110000	0.000000	1.000000
3389	0.110000	0.000000	1.000000
3388	0.110000	0.000000	1.000000
3387	0.110000	0.000000	1.000000
3386	0.110000	0.000000	1.000000
3385	0.110000	0.000000	1.000000
3384	0.110000	0.000000	1.000000
3383	0.110000	0.000000	1.000000
3382	0.110000	0.000000	1.000000
3381	0.110000	0.000000	1.000000
3380	0.110000	0.000000	1.000000
3379	0.110000	0.000000	1.000000
3378	0.110000	0.000000	1.000000
3377	0.110000	0.000000	1.000000
3376	0.110000	0.000000	1.000000
3375	0.110000	0.000000	1.000000
3374	0.110000	0.000000	1.000000
3373	0.110000	0.000000	1.000000
3372	0.110000	0.000000	1.000000
3371	0.110000	0.000000	1.000000
3370	0.110000	0.000000	1.000000
3369	0.110000	0.000000	1.000000
3368	0.110000	0.000000	1.000000
3367	0.110000	0.000000	1.000000
3366	0.110000	0.000000	1.000000
3365	0.110000	0.000000	1.000000
3364	0.110000	0.000000	1.000000
3363	0.110000	0.000000	1.000000
3362	0.110000	0.000000	1.000000
3361	0.110000	0.000000	1.000000
3360	0.110000	0.000000	1.000000
3359	0.110000	0.000000	1.000000
3358	0.110000	0.000000	1.000000
3357	0.110000	0.000000	1.000000
3356	0.110000	0.000000	1.000000
3355	0.110000	0.000000	1.000000
3354	0.110000	0.000000	1.000000
3353	0.110000	0.000000	1.000000
3352	0.110000	0.000000	1.000000
3351	0.110000	0.000000	1.000000
3350	0.110000	0.000000	1.000000
3349	0.110000	0.000000	1.000000
3348	0.110000	0.000000	1.000000
3347	0.110000	0.000000	1.000000
3346	0.110000	0.000000	1.000000
3345	0.110000	0.000000	1.000000
3344	0.110000	0.000000	1.000000
3343	0.110000	0.000000	1.000000
3342	0.110000	0.000000	1.000000
3341	0.110000	0.000000	1.000000
3340	0.110000	0.000000	1.000000
3339	0.110000	0.000000	1.000000
3338	0.110000	0.000000	1.000000
3337	0.110000	0.000000	1.000000
3336	0.110000	0.000000	1.000000
3335	0.110000	0.000000	1.000000
3334	0.110000	0.000000	1.000000
3333	0.110000	0.000000	1.000000
3332	0.110000	0.000000	1.000000
3331	0.110000	0.000000	1.000000
3330	0.110000	0.000000	1.000000
3329	0.110000	0.000000	1.000000
3328	0.110000	0.000000	1.000000
3327	0.110000	0.000000	1.000000
3326	0.110000	0.000000	1.000000
3325	0.110000	0.000000	1.000000
3324	0.110000	0.000000	1.000000
3323	0.110000	0.000000	1.000000
3322	0.110000	0.000000	1.000000
3321	0.110000	0.000000	1.000000
3320	0.110000	0.000000	1.000000
3319	0.110000	0.000000	1.000000
3318	0.110000	0.000000	1.000000
3317	0.110000	0.000000	1.000000
3316	0.110000	0.000000	1.000000
3315	0.110000	0.000000	1.000000
3314	0.110000	0.000000	1.000000
3313	0.110000	0.000000	1.000000
3312	0.110000	0.000000	1.000000
3311	0.110000	0.000000	1.000000
3310	0.110000	0.000000	1.000000
3309	0.110000	0.000000	1.000000
3308	0.110000	0.000000	1.000000
3307	0.110000	0.000000	1.000000
3306	0.110000	0.000000	1.000000
3305	0.110000	0.000000	1.000000
3304	0.110000	0.000000	1.000000
3303	0.110000	0.000000	1.000000
3302	0.110000	0.000000	1.000000
3301	0.110000	0.000000	1.000000
3300	0.110000	0.000000	1.000000
3299	0.110000	0.000000	1.000000
3298	0.110000	0.000000	1.000000
3297	0.110000	0.000000	1.000000
3296	0.110000	0.000000	1.000000
3295	0.110000	0.000000	1.000000
3294	0.110000	0.000000	1.000000
3293	0.110000	0.000000	1.000000
3292	0.110000	0.000000	1.000000
3291	0.110000	0.000000	1.000000
3290	0.110000	0.000000	1.000000
3289	0.110000	0.000000	1.000000
3288	0.110000	0.000000	1.000000
3287	0.110000	0.000000	1.000000
3286	0.110000	0.000000	1.000000
3285	0.110000	0.000000	1.000000
3284	0.110000	0.000000	1.000000
3283	0.110000	0.000000	1.000000
3282	0.110000	0.000000	1.000000
3281	0.110000	0.000000	1.000000
3280	0.110000	0.000000	1.000000
3279	0.110000	0.000000	1.000000
3278	0.110000	0.000000	1.000000
3277	0.110000	0.000000	1.000000
3276	0.110000	0.000000	1.000000
3275	0.110000	0.000000	1.000000
3274	0.110000	0.000000	1.000000
3273	0.110000	0.000000	1.000000
3272	0.110000	0.000000	1.000000
3271	0.110000	0.000000	1.000000
3270	0.110000	0.000000	1.000000
3269	0.110000	0.000000	1.000000
3268	0.110000	0.000000	1.000000
3267	0.110000	0.000000	1.000000
3266	0.110000	0.000000	1.000000
3265	0.110000	0.000000	1.000000
3264	0.110000	0.000000	1.000000
3263	0.110000	0.000000	1.000000
3262	0.110000	0.000000	1.000000
3261	0.110000	0.000000	1.000000
3260	0.110000	0.000000	1.000000
3259	0.110000	0.000000	1.000000
3258	0.110000	0.000000	1.000000
3257	0.110000	0.000000	1.000000
3256	0.110000	0.000000	1.000000
3255	0.110000	0.000000	1.000000
3254	0.110000	0.000000	1.000000
3253	0.110000	0.000000	1.000000
3252	0.110000	0.000000	1.000000
3251	0.110000	0.000000	1.000000
3250	0.110000	0.000000	1.000000
3249	0.110000	0.000000	1.000000
3248	0.110000	0.000000	1.000000
3247	0.110000	0.000000	1.000000
3246	0.110000	0.000000	1.000000
3245	0.110000	0.000000	1.000000
3244	0.110000	0.000000	1.000000
3243	0.110000	0.000000	1.000000
3242	0.110000	0.000000	1.000000
3241	0.110000	0.000000	1.000000
3240	0.110000	0.000000	1.000000
3239	0.110000	0.000000	1.000000
3238	0.110000	0.000000	1.000000
3237	0.110000	0.000000	1.000000
3236	0.110000	0.000000	1.000000
3235	0.110000	0.000000	1.000000
3234	0.110000	0.000000	1.000000
3233	0.110000	0.000000	1.000000
3232	0.110000	0.000000	1.000000
3231	0.110000	0.000000	1.000000
3230	0.110000	0.000000	1.000000
3229	0.110000	0.000000	1.000000
3228	0.110000	0.000000	1.000000
3227	0.110000	0.000000	1.000000
3226	0.110000	0.000000	1.000000
3225	0.110000	0.000000	1.000000
3224	0.110000	0.000000	1.000000
3223	0.110000	0.000000	1.000000
3222	0.110000	0.000000	1.000000
3221	0.110000	0.000000	1.000000
3220	0.110000	0.000000	1.000000
3219	0.110000	0.000000	1.000000
3218	0.110000	0.000000	1.000000
3217	0.110000	0.000000	1.000000
3216	0.110000	0.000000	1.000000
3215	0.110000	0.000000	1.000000
3214	0.110000	0.000000	1.000000
3213	0.110000	0.000000	1.000000
3212	0.110000	0.000000	1.000000
3211	0.110000	0.000000	1.000000
3210	0.110000	0.000000	1.000000
3209	0.110000	0.000000	1.000000
3208	0.110000	0.000000	1.000000
3207	0.110000	0.000000	1.000000
3206	0.110000	0.000000	1.000000
3205	0.110000	0.000000	1.000000
3204	0.110000	0.000000	1.000000
3203	0.110000	0.000000	1.000000
3202	0.110000	0.000000	1.000000
3201	0.110000	0.000000	1.000000
3200	0.110000	0.000000	1.000000
3199	0.110000	0.000000	1.000000
3198	0.110000	0.000000	1.000000
3197	0.110000	0.000000	1.000000
3196	0.110000	0.000000	1.000000
3195	0.110000	0.000000	1.000000
3194	0.110000	0.000000	1.000000
3193	0.110000	0.000000	1.000000
3192	0.110000	0.000000	1.000000
3191	0.110000	0.000000	1.000000
3190	0.110000	0.000000	1.000000
3189	0.110000	0.000000	1.000000
3188	0.110000	0.000000	1.000000
3187	0.110000	0.000000	1.000000
3186	0.110000	0.000000	1.000000
3185	0.110000	0.000000	1.000000
3184	0.110000	0.000000	1.000000
3183	0.110000	0.000000	1.000000
3182	0.110000	0.000000	1.000000
3181	0.110000	0.000000	1.000000
3180	0.110000	0.000000	1.000000
3179	0.110000	0.000000	1.000000
3178	0.110000	0.000000	1.000000
3177	0.110000	0.000000	1.000000
3176	0.110000	0.000000	1.000000
3175	0.110000	0.000000	1.000000
3174	0.110000	0.000000	1.000000
3173	0.110000	0.000000	1.000000
3172	0.110000	0.000000	1.000000
3171	0.110000	0.000000	1.000000
3170	0.110000	0.000000	1.000000
3169	0.110000	0.000000	1.000000
3168	0.110000	0.000000	1.000000
3167	0.110000	0.000000	1.000000
3166	0.110000	0.000000	1.000000
3165	0.110000	0.000000	1.000000
3164	0.110000	0.000000	1.000000
3163	0.110000	0.000000	1.000000
3162	0.110000	0.000000	1.000000
3161	0.110000	0.000000	1.000000
3160	0.110000	0.000000	1.000000
3159	0.110000	0.000000	1.000000
3158	0.110000	0.000000	1.000000
3157	0.110000	0.000000	1.000000
3156	0.110000	0.000000	1.000000
3155	0.110000	0.000000	1.000000
3154	0.110000	0.000000	1.000000
3153	0.110000	0.000000	1.000000
3152	0.110000	0.000000	1.000000
3151	0.110000	0.000000	1.000000
3150	0.110000	0.000000	1.000000
3149	0.110000	0.000000	1.000000
3148	0.110000	0.000000	1.000000
3147	0.110000	0.000000	1.000000
3146	0.110000	0.000000	1.000000
3145	0.110000	0.000000	1.000000
3144	0.110000	0.000000	1.000000
3143	0.110000	0.000000	1.000000
3142	0.110000	0.000000	1.000000
3141	0.110000	0.000000	1.000000
3140	0.110000	0.000000	1.000000
3139	0.110000	0.000000	1.000000
3138	0.110000	0.000000	1.000000
3137	0.110000	0.000000	1.000000
3136	0.110000	0.000000	1.000000
3135	0.110000	0.000000	1.000000
3134	0.110000	0.000000	1.000000
3133	0.110000	0.000000	1.000000
3132	0.110000	0.000000	1.000000
3131	0.110000	0.000000	1.000000
3130	0.110000	0.000000	1.000000
3129	0.110000	0.000000	1.000000
3128	0.110000	0.000000	1.000000
3127	0.110000	0.000000	1.000000
3126	0.110000	0.000000	1.000000
3125	0.110000	0.000000	1.000000
3124	0.110000	0.000000	1.000000
3123	0.110000	0.000000	1.000000
3122	0.110000	0.000000	1.000000
3121	0.110000	0.000000	1.000000
3120	0.110000	0.000000	1.000000
3119	0.110000	0.000000	1.000000
3118	0.110000	0.000000	1.000000
3117	0.110000	0.000000	1.000000
3116	0.110000	0.000000	1.000000
3115	0.110000	0.000000	1.000000
3114	0.110000	0.000000	1.000000
3113	0.110000	0.000000	1.000000
3112	0.110000	0.000000	1.000000
3111	0.110000	0.000000	1.000000
3110	0.110000	0.000000	1.000000
3109	0.110000	0.000000	1.000000
3108	0.110000	0.000000	1.000000
3107	0.110000	0.000000	1.000000
3106	0.110000	0.000000	1.000000
3105	0.110000	0.000000	1.000000
3104	0.110000	0.000000	1.000000
3103	0.110000	0.000000	1.000000
3102	0.110000	0.000000	1.000000
3101	0.110000	0.000000	1.000000
3100	0.110000	0.000000	1.000000
3099	0.110000	0.000000	1.000000
3098	0.110000	0.000000	1.000000
3097	0.110000	0.000000	1.000000
3096	0.110000	0.000000	1.000000
3095	0.110000	0.000000	1.000000
3094	0.110000	0.000000	1.000000
3093	0.110000	0.000000	1.000000
3092	0.110000	0.000000	1.000000
3091	0.110000	0.000000	1.000000
3090	0.110000	0.000000	1.000000
3089	0.110000	0.000000	1.000000
3088	0.110000	0.000000	1.000000
3087	0.110000	0.000000	1.000000
3086	0.110000	0.000000	1.000000
3085	0.110000	0.000000	1.000000
3084	0.110000	0.000000	1.000000
3083	0.110000	0.000000	1.000000
3082	0.110000	0.000000	1.000000
3081	0.110000	0.000000	1.000000
3080	0.110000	0.000000	1.000000
3079	0.110000	0.000000	1.000000
3078	0.110000	0.000000	1.000000
3077	0.110000	0.000000	1.000000
3076	0.110000	0.000000	1.000000
3075	0.110000	0.000000	1.000000
3074	0.110000	0.000000	1.000000
3073	0.110000	0.000000	1.000000
3072	0.110000	0.000000	1.000000
3071	0.110000	0.000000	1.000000
3070	0.110000	0.000000	1.000000
3069	0.110000	0.000000	1.000000
3068	0.110000	0.000000	1.000000
3067	0.110000	0.000000	1.000000
3066	0.110000	0.000000	1.000000
3065	0.110000	0.000000	1.000000
3064	0.110000	0.000000	1.000000
3063	0.110000	0.000000	1.000000
3062	0.110000	0.000000	1.000000
3061	0.110000	0.000000	1.000000
3060	0.110000	0.000000	1.000000
3059	0.110000	0.000000	1.000000
3058	0.110000	0.000000	1.000000
3057	0.110000	0.000000	1.000000
3056	0.110000	0.000000	1.000000
3055	0.110000	0.000000	1.000000
3054	0.110000	0.000000	1.000000
3053	0.110000	0.000000	1.000000
3052	0.110000	0.000000	1.000000
3051	0.110000	0.000000	1.000000
3050	0.110000	0.000000	1.000000
3049	0.110000	0.000000	1.000000
3048	0.110000	0.000000	1.000000
3047	0.110000	0.000000	1.000000
3046	0.110000	0.000000	1.000000
3045	0.110000	0.000000	1.000000
3044	0.110000	0.000000	1.000000
3043	0.110000	0.000000	1.000000
3042	0.110000	0.000000	1.000000
3041	0.110000	0.000000	1.000000
3040	0.110000	0.000000	1.000000
3039	0.110000	0.000000	1.000000
3038	0.110000	0.000000	1.000000
3037	0.110000	0.000000	1.000000
3036	0.110000	0.000000	1.000000
3035	0.110000	0.000000	1.000000
3034	0.110000	0.000000	1.000000
3033	0.110000	0.000000	1.000000
3032	0.110000	0.000000	1.000000
3031	0.110000	0.000000	1.000000
3030	0.110000	0.000000	1.000000
3029	0.110000	0.000000	1.000000
3028	0.110000	0.000000	1.000000
3027	0.110000	0.000000	1.000000
3026	0.110000	0.000000	1.000000
3025	0.110000	0.000000	1.000000
3024	0.110000	0.000000	1.000000
3023	0.110000	0.000000	1.000000
3022	0.110000	0.000000	1.000000
3021	0.110000	0.000000	1.000000
3020	0.110000	0.000000	1.000000
3019	0.110000	0.000000	1.000000
3018	0.110000	0.000000	1.000000
3017	0.110000	0.000000	1.000000
3016	0.110000	0.000000	1.000000
3015	0.110000	0.000000	1.000000
3014	0.110000	0.000000	1.000000
3013	0.110000	0.000000	1.000000
3012	0.110000	0.000000	1.000000
3011	0.110000	0.000000	1.000000
3010	0.110000	0.000000	1.000000
3009	0.110000	0.000000	1.000000
3008	0.110000	0.000000	1.000000
3007	0.110000	0.000000	1.000000
3006	0.110000	0.000000	1.000000
3005	0.110000	0.000000	1.000000
3004	0.110000	0.000000	1.000000
3003	0.110000	0.000000	1.000000
3002	0.110000	0.000000	1.000000
3001	0.110000	0.000000	1.000000
3000	0.110000	0.000000	1.000000
2999	0.110000	0.000000	1.000000
2998	0.110000	0.000000	1.000000
2997	0.110000	0.000000	1.000000
2996	0.110000	0.000000	1.000000
2995	0.110000	0.000000	1.000000
2994	0.110000	0.000000	1.000000
2993	0.110000	0.000000	1.000000
2992	0.110000	0.000000	1.000000
2991	0.110000	0.000000	1.000000
2990	0.110000	0.000000	1.000000
2989	0.110000	0.000000	1.000000
2988	0.110000	0.000000	1.000000
2987	0.110000	0.000000	1.000000
2986	0.110000	0.000000	1.000000
2985	0.110000	0.000000	1.000000
2984	0.110000	0.000000	1.000000
2983	0.110000	0.000000	1.000000
2982	0.110000	0.000000	1.000000
2981	0.110000	0.000000	1.000000
2980	0.110000	0.000000	1.000000
2979	0.110000	0.000000	1.000000
2978	0.110000	0.000000	1.000000
2977	0.110000	0.000000	1.000000
2976	0.110000	0.000000	1.000000
2975	0.110000	0.000000	1.000000
2974	0.110000	0.000000	1.000000
2973	0.110000	0.000000	1.000000
2972	0.110000	0.000000	1.000000
2971	0.110000	0.000000	1.000000
2970	0.110000	0.000000	1.000000
2969	0.110000	0.000000	1.000000
2968	0.110000	0.000000	1.000000
2967	0.110000	0.000000	1.000000
2966	0.110000	0.000000	1.000000
2965	0.110000	0.000000	1.000000
2964	0.110000	0.000000	1.000000
2963	0.110000	0.000000	1.000000
2962	0.110000	0.000000	1.000000
2961	0.110000	0.000000	1.000000
2960	0.110000	0.000000	1.000000
2959	0.110000	0.000000	1.000000
2958	0.110000	0.000000	1.000000
2957	0.110000	0.000000	1.000000
2956	0.110000	0.000000	1.000000
2955	0.110000	0.000000	1.000000
2954	0.110000	0.000000	1.000000
2953	0.110000	0.000000	1.000000
2952	0.110000	0.000000	1.000000
2951	0.110000	0.000000	1.000000
2950	0.110000	0.000000	1.000000
2949	0.110000	0.000000	1.000000
2948	0.110000	0.000000	1.000000
2947	0.110000	0.000000	1.000000
2946	0.110000	0.000000	1.000000
2945	0.110000	0.000000	1.000000
2944	0.110000	0.000000	1.000000
2943	0.110000	0.000000	1.000000
2942	0.110000	0.000000	1.000000
2941	0.110000	0.000000	1.000000
2940	0.110000	0.000000	1.000000
2939	0.110000	0.000000	1.000000
2938	0.110000	0.000000	1.000000
2937	0.110000	0.000000	1.000000
2936	0.110000	0.000000	1.000000
2935	0.110000	0.000000	1.000000
2934	0.110000	0.000000	1.000000
2933	0.110000	0.000000	1.000000
2932	0.110000	0.000000	1.000000
2931	0.110000	0.000000	1.000000
2930	0.110000	0.000000	1.000000
2929	0.110000	0.000000	1.000000
2928	0.110000	0.000000	1.000000
2927	0.110000	0.000000	1.000000
2926	0.110000	0.000000	1.000000
2925	0.110000	0.000000	1.000000
2924	0.110000	0.000000	1.000000
2923	0.110000	0.000000	1.000000
2922	0.110000	0.000000	1.000000
2921	0.110000	0.000000	1.000000
2920	0.110000	0.000000	1.000000
2919	0.110000	0.000000	1.000000
2918	0.110000	0.000000	1.000000
2917	0.110000	0.000000	1.000000
2916	0.110000	0.000000	1.000000
2915	0.110000	0.000000	1.000000
2914	0.110000	0.000000	1.000000
2913	0.110000	0.000000	1.000000
2912	0.110000	0.000000	1.000000
2911	0.110000	0.000000	1.000000
2910	0.110000	0.000000	1.000000
2909	0.110000	0.000000	1.000000
2908	0.110000	0.000000	1.000000
2907	0.110000	0.000000	1.000000
2906	0.110000	0.000000	1.000000
2905	0.110000	0.000000	1.000000
2904	0.110000	0.000000	1.000000
2903	0.110000	0.000000	1.000000
2902	0.110000	0.000000	1.000000
2901	0.110000	0.000000	1.000000
2900	0.110000	0.000000	1.000000
2899	0.110000	0.000000	1.000000
2898	0.110000	0.000000	1.000000
2897	0.110000	0.000000	1.000000
2896	0.110000	0.000000	1.000000
2895	0.110000	0.000000	1.000000
2894	0.110000	0.000000	1.000000
2893	0.110000	0.000000	1.000000
2892	0.110000	0.000000	1.000000
2891	0.110000	0.000000	1.000000
2890	0.110000	0.000000	1.000000
2889	0.110000	0.000000	1.000000
2888	0.110000	0.000000	1.000000
2887	0.110000	0.000000	1.000000
2886	0.110000	0.000000	1.000000
2885	0.110000	0.000000	1.000000
2884	0.110000	0.000000	1.000000
2883	0.110000	0.000000	1.000000
2882	0.110000	0.000000	1.000000
2881	0.110000	0.000000	1.000000
2880	0.110000	0.000000	1.000000
2879	0.110000	0.000000	1.000000
2878	0.110000	0.000000	1.000000
2877	0.110000	0.000000	1.000000
2876	0.110000	0.000000	1.000000
2875	0.110000	0.000000	1.000000
2874	0.110000	0.000000	1.000000
